gene_names,tau,std,stat,rej,pvalue,padj,pvalue_emp_null_adj,padj_emp_null_adj
SPRYD4,-0.25477103895417197,0.08600825166565418,-2.9621697223257257,0.0,0.003988609406109262,0.04566139286583441,0.05329592722684457,0.6194757775585843
RBMS2,0.024111693330519168,0.13681564707684246,0.17623491059452318,0.0,0.8606221791991977,0.9461441472043185,0.922746749090214,0.9972311548296766
BAZ2A,0.09358560166793267,0.03651835424777129,2.562700417246875,0.0,0.012230684187715316,0.09564185963268801,0.10032531580524492,0.7619696204572092
ATP5F1B,-0.048039662013395205,0.09503773915206135,-0.5054798487633556,0.0,0.6145669350247673,0.8368251878093524,0.7274595887657611,0.9972311548296766
PTGES3,0.15158704520168614,0.07598382844176683,1.9949908856969583,0.0,0.04932706756569608,0.22960725117099498,0.2006580149117561,0.9077994292622157
NACA,-0.05833604526135724,0.0795181450828103,-0.7336192915542233,0.0,0.4652642414065622,0.743326479029592,0.6189073879639353,0.9972311548296766
PRIM1,0.21166689384060428,0.1009519155644711,2.0967100292953536,0.0,0.03906625728931525,0.19988597237720213,0.17857927903389176,0.8891621253190297
ZBTB39,0.08306590295161695,0.09974973625959987,0.8327430835048721,0.0,0.4075798094840567,0.7014582588816528,0.5991525231850389,0.9972311548296766
NEMP1,-0.1309771204882568,0.07952793363264408,-1.646932272794451,0.0,0.10338815823960142,0.3538443188742401,0.2753340066212224,0.9665822183491282
NAB2,0.11196971754672469,0.08840648567074952,1.2665328419877613,0.0,0.2090110794504224,0.5106505469204776,0.41905892130989886,0.9972311548296766
STAT6,-0.04407722078991497,0.08545895916144955,-0.5157706251329838,0.0,0.607390685707611,0.8334400775836447,0.7224192829708058,0.9972311548296766
LRP1,0.059648121369913015,0.04556616812859739,1.309044052191823,0.0,0.19417090028312928,0.492489576644047,0.4032690662288074,0.9972311548296766
SHMT2,0.26578930653418453,0.1112697277960368,2.388693778611467,0.0,0.019188820852575988,0.12717899345787925,0.12542364206985332,0.808344594269866
NDUFA4L2,-0.021035044087414873,0.14598513153345963,-0.1440903184211857,0.0,0.8859316402721322,0.956041237472224,0.9106452497179116,0.9972311548296766
STAC3,-0.19795999220799965,0.10483799294668603,-1.888246680844697,0.0,0.06292422712528246,0.2653513729787216,0.21293123643719195,0.9204545073224246
R3HDM2,0.062165915483149835,0.05378755621477467,1.155767613514922,0.0,0.25122948059164807,0.557521287433081,0.4616957611273518,0.9972311548296766
ARHGAP9,-0.5631525209633448,0.12367503089376664,-4.5534859938468655,0.0,1.7960546093476944e-05,0.000744223860137859,0.0035231357353530503,0.14519762824275734
MARS1,0.08664461275641983,0.049908330132214504,1.7360751707557738,0.0,0.08626129726323051,0.31957477361546344,0.2658779848933156,0.9623048493079425
DDIT3,0.06695113897207892,0.11502414573174272,0.5820616058146713,0.0,0.5621571166159685,0.8074975442153349,0.7172329396684907,0.9972311548296766
MBD6,0.1134824761094414,0.09736679229859094,1.1655151970235307,0.0,0.2474830724681623,0.5534451972133996,0.4579711346779828,0.9972311548296766
DCTN2,-0.0924640979701638,0.04349855856525612,-2.1256818851008603,0.0,0.03688935343020659,0.1929499613558462,0.16213954712383705,0.8715905667129319
PIP4K2C,-0.02909987965308249,0.05660590676711019,-0.5140785001962098,0.0,0.6085838053762915,0.8339906165221926,0.72325761876356,0.9972311548296766
DTX3,0.1352022812057935,0.06392583266180797,2.114986627097454,0.0,0.037542154902038716,0.19515947933507535,0.17494800961714924,0.8866797748666196
ARHGEF25,0.26574812451068514,0.08692811380765228,3.057102160282826,0.0,0.003030931213141537,0.0372810626083159,0.05038640879767086,0.6043074691836543
SLC26A10P,-0.30445354517065076,0.15588190387105685,-1.9531038408569228,0.0,0.05463052359740665,0.24368444771117118,0.19804261107843169,0.9056602550979898
OS9,-0.01178316709895572,0.04040871863126547,-0.2915996225091563,0.0,0.7713433559514031,0.9115049423551839,0.8346308345435292,0.9972311548296766
TSPAN31,0.1296511496479015,0.07732144723632574,1.6767812073102428,0.0,0.0973776088502926,0.3425062351580413,0.28273072008934524,0.968252892359589
CDK4,0.12298859502865819,0.09694247420992022,1.2686760476356054,0.0,0.2091713678385631,0.510807766598598,0.4188637304976557,0.9972311548296766
MARCHF9,0.00830884487914063,0.08724306407403058,0.0952378847227341,0.0,0.9243747727896847,0.9699616560243353,0.9648478710538094,0.9973902057670463
METTL1,0.1256927137427795,0.19888708981027084,0.6319802550416147,0.0,0.5292839977319175,0.7881831700717719,0.6930811762548734,0.9972311548296766
TSFM,-0.12110765323796754,0.05400790912811569,-2.2424058844914763,0.0,0.027723420282672977,0.16192997756015806,0.14054208303168858,0.8419266979248458
AVIL,0.04077945954116204,0.15531016047856847,0.2625678797543273,0.0,0.7935418066570783,0.9199432477089545,0.8780365004728619,0.9972311548296766
ENSG00000270039,0.043786609901850924,0.15017977490436932,0.2915612966508515,0.0,0.7713500487136336,0.9115049423551839,0.8631121691727768,0.9972311548296766
CTDSP2,0.1634530147791521,0.058729855524226035,2.783133268763582,0.0,0.006774840545832703,0.06490402944882961,0.07472394159804578,0.69430005139964
GIHCG,0.019727482384323626,0.06578395920738728,0.29988286843806,0.0,0.7650922762419834,0.9094175520046449,0.8588824983778958,0.9972311548296766
ATP23,-0.04149543990637714,0.08019745120761627,-0.5174159437929414,0.0,0.6062536160267502,0.8328431807435349,0.7216190064006981,0.9972311548296766
LRIG3,0.6330198664514571,0.18834444947989348,3.3609690553638245,0.0,0.001230432419500416,0.019197599407389507,0.032000752992894656,0.487643719657881
SLC16A7,0.08947764909397271,0.04679509911920679,1.9121158150778892,0.0,0.059716803240856514,0.2578634020253183,0.22050318962583773,0.930611774639982
USP15,0.0232276245419782,0.035142999185541327,0.6609459943741683,0.0,0.5105095351876927,0.7764385093292068,0.6791108976570923,0.9972311548296766
MON2,-0.005717444791275647,0.03476492442014429,-0.1644601530605576,0.0,0.8697942872402138,0.9491796150785023,0.899996435411276,0.9972311548296766
MIRLET7IHG,-0.0461054532571692,0.10103883545034216,-0.45631417911411676,0.0,0.6495623414725465,0.8540721681134489,0.7518358963050669,0.9972311548296766
PPM1H,-0.03493695288446731,0.03407722084370073,-1.0252289365001284,0.0,0.3084592158925431,0.6149000862886088,0.4919490817551012,0.9972311548296766
RXYLT1,-0.0510912110559757,0.07560722191244382,-0.6757451175119403,0.0,0.5011187869864604,0.7693599517604472,0.6457865342445304,0.9972311548296766
SRGAP1,0.23208269040568724,0.08724927488491144,2.6599956356293197,0.0,0.00937992648824189,0.0805961902951002,0.08807606563280114,0.7363171963519958
KICS2,-0.037172920627459964,0.0755689843479425,-0.4919071090899485,0.0,0.6241195076394321,0.8417806215647226,0.7341456348169453,0.9972311548296766
XPOT,0.05813706605995087,0.050810820693453995,1.1441867158709507,0.0,0.2559658242542948,0.5633539913796863,0.46628852546397137,0.9972311548296766
TBK1,-0.007938310378646994,0.036021403781753156,-0.220377596240938,0.0,0.8261184848870133,0.932666777535671,0.8711171736017467,0.9972311548296766
RASSF3,0.12124421807776742,0.13369136000722281,0.9068964372209025,0.0,0.3672128624069172,0.6675085275239147,0.5659514914629045,0.9972311548296766
GNS,-0.040800123744204,0.03915767006718109,-1.0419446221954733,0.0,0.30049858270424123,0.6071823394164408,0.48499779183009595,0.9972311548296766
TBC1D30,-0.0371719501838182,0.0527480940863297,-0.7047069818860385,0.0,0.4830252695323918,0.7564177043690536,0.6322947110083272,0.9972311548296766
LEMD3,0.11185930666690384,0.04558040976480945,2.4541092816867414,0.0,0.01623648555686556,0.114764256533432,0.11545232089150129,0.7914679926609012
MSRB3,0.12661224566165222,0.06865181572481077,1.8442665255814137,0.0,0.06894400691048609,0.2808203599466274,0.2372287352949262,0.942049940156013
LLPH,0.025711978144635286,0.058750292260320434,0.4376485146781302,0.0,0.6627836465209868,0.8613551333451438,0.7887975484755205,0.9972311548296766
TMBIM4,-0.13326666543243781,0.05490998164948196,-2.427002549065596,0.0,0.017458628049912477,0.12020806724432513,0.11138370617471764,0.7832331556951461
IRAK3,0.276394729371401,0.20732354500508504,1.3331564891224577,0.0,0.18616441565273598,0.48239930658491337,0.39451324730560755,0.9972311548296766
HELB,-0.10850870086714441,0.14428892676107943,-0.7520237574905408,0.0,0.4543698865703927,0.7355132636606222,0.6105902866720725,0.9972311548296766
CAND1,0.011230220915288342,0.03394441662895308,0.3308414764656601,0.0,0.7416039565863717,0.8989578106837519,0.8429813672861558,0.9972311548296766
DYRK2,-0.03778473348850541,0.08310188075480081,-0.45467964317188553,0.0,0.6505411209740766,0.8546719934729045,0.7525178060571254,0.9972311548296766
IFNG-AS1,-0.07720284899885577,0.22347214073587612,-0.34546968022337315,0.0,0.7306159829354858,0.8945687184307541,0.807240308631294,0.9972311548296766
MDM1,-0.03468024301110697,0.055469077899030786,-0.6252175865305477,0.0,0.5335603803598249,0.7906801251002175,0.6696207422590572,0.9972311548296766
RAP1B,0.04030693406733809,0.037535095187642524,1.073846592524644,0.0,0.2860848073056544,0.592838229288838,0.49472797697922477,0.9972311548296766
NUP107,0.047034446174109214,0.05192065650939089,0.9058908214229165,0.0,0.36762991989856386,0.6677137249730798,0.5663285577543186,0.9972311548296766
SLC35E3,0.12551054461300046,0.052388684113819875,2.395756769540455,0.0,0.019091554285477697,0.12674410666514233,0.12471599406984843,0.8067767255012781
MDM2,0.04435279918113343,0.04025371892092882,1.101831094619022,0.0,0.27382719978212366,0.5818160279253614,0.48330513539525133,0.9972311548296766
CPM,0.312834629131911,0.15746068138192174,1.9867475892164401,0.0,0.05048196940324612,0.23265647514818627,0.202780136156325,0.9127078017955697
CPSF6,0.062375934910815126,0.06105207112900811,1.021684174792524,0.0,0.3099000227924654,0.6162704939429717,0.5163886717125444,0.9972311548296766
LYZ,0.1566901875141171,0.2388566350986221,0.6560009833908147,0.0,0.5137008503863341,0.7783682604334322,0.6814947154906374,0.9972311548296766
ENSG00000257764,-0.18659161821919418,0.16585513893418427,-1.1250276561719241,0.0,0.26393396786211765,0.5717686379530412,0.4518971528469058,0.9972311548296766
YEATS4,-0.10740660630729071,0.07388168504088242,-1.4537649790723814,0.0,0.149963867391387,0.43197811783909107,0.33425420321067423,0.9885942305583998
FRS2,-0.007946703113796295,0.036183800138400314,-0.21962046781711023,0.0,0.8267324023135589,0.9330348610103733,0.8715260277655249,0.9972311548296766
CCT2,-0.009207938815101345,0.05416916062039076,-0.16998489010433776,0.0,0.8654421121654878,0.9480629663922041,0.8971237977950788,0.9972311548296766
RAB3IP,0.14319886173461766,0.08549557654960803,1.6749271425934864,0.0,0.09835580713580977,0.34411321996540367,0.28377716624665544,0.968370834469531
PRANCR,0.04245520944621486,0.1472132242366785,0.2883926336533362,0.0,0.7737828378879277,0.91201057854092,0.8647503811079257,0.9972311548296766
CNOT2,0.03794079320111651,0.03132467116059011,1.2112112209129977,0.0,0.2292592786830803,0.5337249344853023,0.43996581047561,0.9972311548296766
KCNMB4,0.007340446862069886,0.059426197776381647,0.12352206832568505,0.0,0.9019927317232863,0.9615166703372982,0.9501070635244522,0.9973177726808413
ENSG00000258168,0.0716988188392002,0.1260252502755448,0.5689242329012328,0.0,0.5709660920030575,0.81287858971654,0.7236342810046537,0.9972311548296766
PTPRB,0.028429904955100307,0.05437872751068688,0.522812986926056,0.0,0.6025603016811303,0.8304107821136932,0.7463466483211727,0.9972311548296766
ZFC3H1,0.11289940847926462,0.05173020122876328,2.182466060396644,0.0,0.03221485405976573,0.17813573052518591,0.16184287004943437,0.8715358626484336
TMEM19,0.13289472811851,0.06331004732616162,2.0991095999954164,0.0,0.038846437342337205,0.19958320660944365,0.17807930082521076,0.8891525535418131
RAB21,0.029351304428335587,0.07301628180881535,0.4019830057245118,0.0,0.6887376474003517,0.874980460725451,0.8067907254064074,0.9972311548296766
TBC1D15,0.02761004149309593,0.03986073630561518,0.6926626061648166,0.0,0.4905364478126969,0.761517070550984,0.6640433144872268,0.9972311548296766
ATXN7L3B,-0.06354550487433437,0.07756993952381055,-0.8192027126027177,0.0,0.4150234082816263,0.7067850806064805,0.5801138172588327,0.9972311548296766
KCNC2,0.08769470939628404,0.05921386423914468,1.4809827144892098,0.0,0.14261728864017467,0.4213491659864008,0.3435754362297856,0.9918971311517639
GLIPR1,-0.009311131959966553,0.1056038835673079,-0.0881703555346238,0.0,0.9299990981832265,0.9718516443704703,0.9396012132010311,0.9973177726808413
KRR1,-0.03239707574439602,0.06045596373578398,-0.5358789066035539,0.0,0.5934986943780518,0.825350883624092,0.712618703774094,0.9972311548296766
PHLDA1,0.07957532382979655,0.10727352140823392,0.7417983747076718,0.0,0.4603933427899498,0.7400528566955327,0.6409339727129509,0.9972311548296766
NAP1L1,-0.05845070113110886,0.044291321208687194,-1.3196874587621126,0.0,0.1905682175588616,0.4877326664679245,0.3794704377560798,0.9971209502947193
BBS10,0.15753631448047153,0.08934262388470793,1.7632828277325285,0.0,0.08153363507164803,0.30932473627364493,0.2583962896558663,0.9559664791134006
OSBPL8,-0.02821896325168348,0.04582989605419372,-0.6157326479273406,0.0,0.5398625611256742,0.7938068259990448,0.6741946016278175,0.9972311548296766
ZDHHC17,0.02000524676568431,0.032922978017462814,0.6076378253228867,0.0,0.5451646464015416,0.7970310614983995,0.7048065977009363,0.9972311548296766
CSRP2,-0.032185368409255545,0.19263536875598494,-0.1670792265050007,0.0,0.8677860200012659,0.9485939748317205,0.8986766111527735,0.9972311548296766
NAV3,0.09425813040080602,0.03963583621125096,2.3781037417358704,0.0,0.01971375534178853,0.12913660886968056,0.1271075278277734,0.8115711498856129
SYT1,0.1311062358854919,0.046960151878763366,2.791861411010079,0.0,0.006519023549862313,0.0633374403441957,0.07357567152600004,0.6922575136074938
PAWR,0.491893579216513,0.22494056823634595,2.1867713017408157,0.0,0.03159447733770785,0.17578702995509407,0.16063504215671925,0.8686064584516878
PPP1R12A,-0.0603643496353592,0.04262596214113275,-1.4161404600204779,0.0,0.160485051504809,0.446783663956852,0.3464772125366047,0.9918971311517639
LIN7A,0.08653912647157275,0.05335652266858941,1.621903417677511,0.0,0.10891225628102662,0.3643630302641395,0.29915920212778074,0.977926257938718
ACSS3,-0.19162594775127792,0.10428191401236786,-1.8375760510931074,0.0,0.06981959849787368,0.2827650994453939,0.224834232465888,0.9336454140615227
CCDC59,-0.00920118244346508,0.17110599715748737,-0.053774751302236565,0.0,0.9572740417229456,0.9819468322610124,0.9574951348238117,0.9973177726808413
METTL25,0.08165651341739279,0.04272642819646822,1.9111476635002815,0.0,0.05947152040044877,0.2572899727859778,0.2203655559125688,0.930611774639982
RLIG1,-0.026630725852592217,0.06480795931250889,-0.4109175190068374,0.0,0.6821934824527516,0.8713318921231732,0.7743064787494544,0.9972311548296766
CEP290,0.1333625049009479,0.06433786160993513,2.0728464012293797,0.0,0.041430240262882605,0.20748393933968107,0.18374809988817623,0.8958136518853409
TMTC3,-0.014110951631776355,0.04616673445737021,-0.30565193309928024,0.0,0.7606777588056461,0.9074686391966782,0.8274825933413086,0.9972311548296766
KITLG,-0.0851939438698322,0.10097148770889466,-0.8437425832077484,0.0,0.40129057854790884,0.6960430274608569,0.5692388118595377,0.9972311548296766
DUSP6,-0.3282404955843484,0.46743012766644026,-0.7022236611555812,0.0,0.4849949049521005,0.7581434300386771,0.6337240315642774,0.9972311548296766
POC1B,-0.0573936709369291,0.056682013361261316,-1.0125552628332386,0.0,0.314242730312144,0.6198942622190314,0.49703318241623096,0.9972311548296766
POC1B-AS1,-0.005518985784309225,0.06462867642409986,-0.08539530885783714,0.0,0.9321577721943712,0.9727632236199761,0.9410097954421432,0.9973177726808413
ATP2B1,0.017542265910448683,0.03005156322430237,0.5837388817185538,0.0,0.5610137570465674,0.8070069419046982,0.7164033115481447,0.9972311548296766
ATP2B1-AS1,-0.2587062258465423,0.08297607653295978,-3.117841149596642,0.0,0.0025039127555468,0.03253980383751692,0.0422696957814151,0.5591872478937581
DCN,0.25926581897403717,0.2881001736492847,0.8999155248328705,0.0,0.3708530323459971,0.6700783165218416,0.5690096185169178,0.9972311548296766
BTG1,0.08836609202051815,0.10515394627104899,0.8403497458168826,0.0,0.40332349291805525,0.6976949800532041,0.5957082432531842,0.9972311548296766
BTG1-DT,0.03935766633110473,0.13904123152899273,0.283064713238662,0.0,0.7778330173155175,0.9129909876978828,0.867479971182471,0.9972311548296766
EEA1,-0.016136748179078394,0.04109253694597973,-0.39269291648485394,0.0,0.6956171527034791,0.8781225375709504,0.7834814138984735,0.9972311548296766
NUDT4,0.12093625384590974,0.056976561631450345,2.1225614600645617,0.0,0.0371292289067504,0.19365942911968567,0.17370851261978398,0.8841198952274854
UBE2N,-0.032561669264182844,0.04335847302764143,-0.7509874539037497,0.0,0.4550344212292017,0.7363284270799809,0.6110924493628553,0.9972311548296766
MRPL42,0.018535820425247006,0.039887811215177295,0.46469886064327676,0.0,0.6433733754095767,0.8510223927679418,0.775229295162644,0.9972311548296766
SOCS2,0.06606367706393033,0.11802523954364912,0.5597419443448627,0.0,0.577171076166905,0.8167385709115695,0.7281251029736153,0.9972311548296766
CRADD,0.0901063124022401,0.06607363610250738,1.3637256509154143,0.0,0.1767447897560595,0.46991556155879916,0.383836753154431,0.9971209502947193
PLXNC1,-0.06096397027720645,0.05444030917394232,-1.1198314484662526,0.0,0.2661194230540328,0.574457301199971,0.4539249002760275,0.9972311548296766
CEP83,-0.09494000189993557,0.051436563760369494,-1.8457687481270728,0.0,0.069258778550957,0.2815276420465682,0.22345388854757048,0.9335270854335306
TMCC3,0.24351626656895664,0.19165182756562596,1.2706180246863084,0.0,0.20744893743252554,0.5089591900772734,0.41745938947902406,0.9972311548296766
NDUFA12,-0.1473254366826724,0.06914433492396171,-2.130694247687634,0.0,0.036131688071353814,0.190380120077419,0.16076852325554802,0.868653161192296
NR2C1,-0.029218799645988638,0.04532992474644765,-0.6445808107872144,0.0,0.5209781818333777,0.7832479264542428,0.6604302140737566,0.9972311548296766
FGD6,-0.05681564606154195,0.07141577313688692,-0.7955615904716171,0.0,0.4286403303618561,0.7159551830266346,0.5907612626096802,0.9972311548296766
VEZT,-0.05975424798625867,0.02463466470041458,-2.425616451976838,0.0,0.017612839011801596,0.12070501572515341,0.11173973116970408,0.7842353086973431
METAP2,-0.03778514354104542,0.04486536429776428,-0.8421896073387799,0.0,0.40219744413543135,0.6970863729624047,0.5699534839258262,0.9972311548296766
NTN4,0.097336973675153,0.11887077347331983,0.8188469783701708,0.0,0.4152631445098408,0.7069301804386416,0.6053726830536557,0.9972311548296766
SNRPF,-0.010984701143429223,0.102417520883803,-0.10725412066839451,0.0,0.9148682091702769,0.9661700160457612,0.9296598366404601,0.9972311548296766
LTA4H,0.023015258789989328,0.04248342129172733,0.5417468294737133,0.0,0.5894496873899658,0.8235043984478206,0.7369682525916785,0.9972311548296766
ELK3,-0.3065681214494763,0.08996335361303566,-3.4077000149209056,0.0,0.0010218836345803582,0.016750898745155784,0.026973454194605073,0.4493545650351069
CDK17,0.05532495829360851,0.0373079959965683,1.4829249552481316,0.0,0.14189298480921517,0.42013181120274157,0.34278210595598657,0.9918971311517639
NEDD1,0.14495023254451278,0.09170067387088102,1.580688848029729,0.0,0.11778958371620749,0.3805671745042214,0.3115394096351706,0.9841647655118441
TMPO,0.060555972352738026,0.05582864648657714,1.0846756309468737,0.0,0.281227566680921,0.5889431570343656,0.49024731437956304,0.9972311548296766
SLC25A3,0.021051432493128717,0.059198532599692745,0.3556073363419481,0.0,0.7230396360545419,0.8907924267880191,0.8303378346371479,0.9972311548296766
IKBIP,0.1908176493706041,0.08602957887169306,2.218047000499618,0.0,0.029291177994683316,0.16761999356327031,0.15471495824941064,0.8615031476312823
APAF1,0.020553460339094016,0.05147376475629339,0.39929972941373143,0.0,0.6907108972118107,0.8756941615449815,0.8081516887612652,0.9972311548296766
BLTP3B,0.1013242484479659,0.044239823259957026,2.290340263173654,0.0,0.02474617584023633,0.15002513433824957,0.14200606081355943,0.8427444465626763
ACTR6,-0.0691645802023351,0.05392194833317405,-1.282679545905492,0.0,0.20334087517959895,0.5042844885593589,0.3927530379445534,0.9972311548296766
SCYL2,0.01504967682454812,0.07224818910938262,0.2083052462638634,0.0,0.8356391954539641,0.9363302840568626,0.9061484853360979,0.9972311548296766
NR1H4,0.40685855440992846,0.23498833647968745,1.731398930283068,0.0,0.08710485566255288,0.3212506168233902,0.2671865707344766,0.962574187392481
GAS2L3,0.512606558004882,0.27140607633478486,1.8887070065910074,0.0,0.06250080081373302,0.2646136974618209,0.22590459230128965,0.9336454140615227
UTP20,-0.011209862052265745,0.05687469674760414,-0.1970975265505563,0.0,0.8442882555476418,0.9390331548913049,0.8831543032437863,0.9972311548296766
ARL1,0.001987359738390943,0.07517566690690441,0.026436210281340605,0.0,0.9789747176810784,0.9903205890961875,0.9992843414654953,0.9998564887361386
CHPT1,0.04973035715980247,0.04421697521054249,1.124689260696997,0.0,0.26418539655679574,0.5719557572592133,0.474143350926601,0.9972311548296766
GNPTAB,-0.09079638896342297,0.04712995239863531,-1.9265113657541497,0.0,0.05750570109648311,0.25204331373206573,0.2036308007028773,0.9136224606663226
DRAM1,-0.30249629967710295,0.16682540041677005,-1.813250853415573,0.0,0.07421307059556771,0.29352854292450636,0.2315317410752004,0.9401105270147999
WASHC3,-0.0882398825210508,0.06196610342142053,-1.424002440833611,0.0,0.15819568217024302,0.44419467693100523,0.3438663633074722,0.9918971311517639
NUP37,-0.11437296912563284,0.08769654406632697,-1.304190151884775,0.0,0.19586399238983734,0.49439543525849644,0.3850132666453707,0.9972311548296766
PARPBP,-0.3661581005034492,0.16152320085280097,-2.2669071599016646,0.0,0.025997155889686475,0.15509466527511706,0.13619677253740364,0.8329488711893137
IGF1,0.06579865898269778,0.21115490751341595,0.3116132121083532,0.0,0.7561166325496815,0.9056066300722599,0.8528220365962864,0.9972311548296766
PAH,-0.2660843988461185,0.19267295321338762,-1.3810158323126278,0.0,0.1712845957091227,0.46320555186270557,0.35848554169280966,0.993172161221989
STAB2,-0.3272338017995383,0.14670767460556003,-2.230515906406007,0.0,0.0284165322190427,0.16459137539786367,0.14244119919628467,0.8429644370547527
NT5DC3,-0.04129254599097326,0.08341917324107427,-0.4950006621576234,0.0,0.6219082711935535,0.8405665595349612,0.7326011613501917,0.9972311548296766
HSP90B1,0.06746351489602846,0.08607022812911151,0.7838194037876646,0.0,0.43578040031668874,0.7218831699705294,0.6216271556391019,0.9972311548296766
UQCC6,0.06449963474597263,0.06390498002473802,1.0093052954715644,0.0,0.31576772598449493,0.6216159046771109,0.5216168278093217,0.9972311548296766
TDG,-0.17146777167816318,0.07036470110216063,-2.4368436018681257,0.0,0.01699417259324683,0.11836216393952405,0.10992923598990982,0.7832331556951461
GLT8D2,-0.03927000887187333,0.08565759248353964,-0.45845333417956663,0.0,0.6480059018662323,0.8532027972246334,0.7507586221863721,0.9972311548296766
HCFC2,-0.06776927809929717,0.05343378265886155,-1.2682852444109756,0.0,0.20840134482638464,0.5101740671075945,0.3979447403405634,0.9972311548296766
NFYB,-0.08809378762907591,0.06379073846750603,-1.3809808405643313,0.0,0.17099239258133053,0.4627584176639103,0.3582785647285345,0.993172161221989
TXNRD1,0.03143046102846806,0.04046961148929217,0.7766435078524099,0.0,0.4398458907014503,0.7249834299931017,0.6248581337558853,0.9972311548296766
EID3,0.026661894266168246,0.12355993315479914,0.21578106741742503,0.0,0.8297003753459913,0.9346904868241088,0.9022072404624324,0.9972311548296766
CHST11,0.2373004986988601,0.08348608170408603,2.842395928221482,0.0,0.006001459384813366,0.060048722882255524,0.06957678995816452,0.6824313536505563
NOPCHAP1,-0.05223647913861491,0.050336800020211986,-1.0377393699567738,0.0,0.3024054394602031,0.6094739286962045,0.48668771540725586,0.9972311548296766
ALDH1L2,-0.03304664901787915,0.08707357877049737,-0.37952556314449026,0.0,0.7052743401843327,0.8827217500977423,0.7900599397317527,0.9972311548296766
WASHC4,0.0433490192600481,0.057760888440566704,0.7504908672700255,0.0,0.4550951092469263,0.7363745354983691,0.636835996781485,0.9972311548296766
APPL2,-0.0030708418062591523,0.04944842142380838,-0.062101917873976994,0.0,0.9506528608007557,0.9795213154051232,0.9531491970876431,0.9973177726808413
C12orf75,0.27314789807269707,0.15794949729853738,1.729336925691035,0.0,0.08760096603630632,0.3224450136930055,0.26787036286790217,0.9633653799335163
NUAK1,0.023894589118294122,0.06752300226536119,0.3538733219294645,0.0,0.7243644817211299,0.8913007042018077,0.8312393700568662,0.9972311548296766
CKAP4,0.13642009179819947,0.07730570403403961,1.764683389186008,0.0,0.08184826293782718,0.3098502678214037,0.25850494328551576,0.9559664791134006
TCP11L2,0.10956869170593213,0.07857789510241654,1.394395861114922,0.0,0.16714371719263557,0.45700516645840494,0.37294290376871275,0.9951812259454075
POLR3B,-0.03016395557866835,0.04686571397265377,-0.6436252224017982,0.0,0.5215983814416367,0.7835238434430174,0.6608844511309362,0.9972311548296766
RIC8B,-0.042673745404713005,0.02875482841551848,-1.4840549485484924,0.0,0.14158531965558674,0.419762904450556,0.3243890298883624,0.9863189458560687
TMEM263,-0.01589194564966107,0.06340290897372235,-0.25065010276180805,0.0,0.8027363787316162,0.9230258191695558,0.8555861085990947,0.9972311548296766
MTERF2,-0.10975165201596525,0.06088879995826585,-1.8024932679111885,0.0,0.07514184749824035,0.2956477578920402,0.233525919923925,0.9418752875438304
CRY1,0.05997187152218905,0.11018919727378022,0.5442627136413444,0.0,0.5878939979680369,0.8224172298468063,0.7358284231067689,0.9972311548296766
PWP1,-0.04348102561331881,0.04545604332790145,-0.9565510420619836,0.0,0.34157585434542526,0.6443068214120825,0.5204050814642407,0.9972311548296766
PRDM4,0.013258396272276148,0.05253009812522918,0.2523961832446759,0.0,0.8013628151799216,0.9226327044849499,0.8832796745150722,0.9972311548296766
CMKLR1,0.7815095681751935,0.365158629825692,2.140191972316924,0.0,0.036339466056397825,0.19087193521852783,0.17104356205137103,0.8827806285797853
FICD,0.07805767575776379,0.10354746357545731,0.7538347445940232,0.0,0.45308299482737513,0.734882273007815,0.6352724389142894,0.9972311548296766
SART3,0.004935469817915372,0.04452296204735052,0.1108522342396371,0.0,0.9120100283763133,0.96504466039283,0.9567085627229814,0.9973177726808413
ISCU,-0.14701533877690742,0.08443421572839405,-1.7411820256591573,0.0,0.0854877749425947,0.31830412737563735,0.24950204019499106,0.9523775610798597
SELPLG,0.45334400206034553,0.20264594447883932,2.2371234875992525,0.0,0.028568914040703577,0.16497621953279404,0.15202754958413192,0.860777593492634
CORO1C,0.11283566753438977,0.05402213718102776,2.0886931436325504,0.0,0.04009444863638924,0.20305368686515599,0.1805960642847556,0.8918722781978821
SSH1,0.08035600368814208,0.029442245443256257,2.7292756540261642,0.0,0.007755090705169836,0.07115140401479372,0.08017935399919032,0.7136875429051458
USP30,-0.029463543753002867,0.04794195225298196,-0.6145670413571915,0.0,0.5406194767499364,0.7943515384635305,0.6747445044640944,0.9972311548296766
ALKBH2,-0.05689315533274297,0.09889676985642958,-0.575278195792804,0.0,0.5666911976790251,0.8098746417815984,0.6935386899434608,0.9972311548296766
UNG,0.13495415182966164,0.07666416116282582,1.7603290740119704,0.0,0.08203591814107529,0.31020394133466456,0.25920092399327577,0.9559664791134006
ACACB,0.40333141342362205,0.08125625871937778,4.963696578949636,0.0,3.747089850867615e-06,0.0001974819957578225,0.0017514786291465978,0.08747067835037146
KCTD10,-0.12106581326359737,0.07943948992217878,-1.524000385478267,0.0,0.13137506376461566,0.40307737538404476,0.3118934301742941,0.9841647655118441
UBE3B,-0.09779768470068842,0.05127857816336361,-1.9071840172542216,0.0,0.06000688987620568,0.25872527655767247,0.2081016580135801,0.9185426139995913
MMAB,0.0009377927937426584,0.07715869733063083,0.01215407758537117,0.0,0.9903318836012109,0.9953031546947,0.9918345892449211,0.9991747637806817
