"","gene_names"
"19344","CHAF1A"
"19345","UBXN6"
"19346","AC011498.1"
"19347","HDGFL2"
"19348","PLIN4"
"19349","PLIN5"
"19350","SEMA6B"
"19351","TNFAIP8L1"
"19352","MYDGF"
"19353","DPP9"
"19354","DPP9-AS1"
"19355","MIR7-3HG"
"19356","AC005523.1"
"19357","FEM1A"
"19358","AC005523.2"
"19359","TICAM1"
"19360","PLIN3"
"19361","UHRF1"
"19362","KDM4B"
"19363","PTPRS"
"19364","TINCR"
"19365","SAFB2"
"19366","SAFB"
"19367","RPL36"
"19368","C19ORF70"
"19369","LONP1"
"19370","CATSPERD"
"19371","PRR22"
"19372","DUS3L"
"19373","NRTN"
"19374","FUT3"
"19375","AC024592.3"
"19376","AC104532.1"
"19377","AC104532.2"
"19378","CAPS"
"19379","RANBP3"
"19380","AC011444.1"
"19381","RFX2"
"19382","AC011444.3"
"19383","ACSBG2"
"19384","MLLT1"
"19385","AC011471.2"
"19386","ACER1"
"19387","AC011491.3"
"19388","CLPP"
"19389","ALKBH7"
"19390","PSPN"
"19391","GTF2F1"
"19392","KHSRP"
"19393","SLC25A41"
"19394","SLC25A23"
"19395","DENND1C"
"19396","TUBB4A"
"19397","TNFSF9"
"19398","CD70"
"19399","C3"
"19400","GPR108"
"19401","TRIP10"
"19402","VAV1"
"19403","ADGRE1"
"19404","ZNF557"
"19405","INSR"
"19406","AC119396.1"
"19407","AC008878.3"
"19408","AC119396.2"
"19409","PEX11G"
"19410","TEX45"
"19411","AC008878.1"
"19412","ZNF358"
"19413","MCOLN1"
"19414","PNPLA6"
"19415","CAMSAP3"
"19416","XAB2"
"19417","PET100"
"19418","AC008763.2"
"19419","STXBP2"
"19420","TRAPPC5"
"19421","FCER2"
"19422","CLEC4G"
"19423","EVI5L"
"19424","PRR36"
"19425","AC010336.3"
"19426","AC010336.1"
"19427","MAP2K7"
"19428","TGFBR3L"
"19429","SNAPC2"
"19430","CTXN1"
"19431","TIMM44"
"19432","ELAVL1"
"19433","AC008946.1"
"19434","CCL25"
"19435","FBN3"
"19436","CERS4"
"19437","AC022146.2"
"19438","CD320"
"19439","RPS28"
"19440","KANK3"
"19441","ANGPTL4"
"19442","RAB11B-AS1"
"19443","RAB11B"
"19444","MARCH2"
"19445","HNRNPM"
"19446","PRAM1"
"19447","ZNF414"
"19448","MYO1F"
"19449","ADAMTS10"
"19450","AC130469.1"
"19451","ZNF558"
"19452","MBD3L1"
"19453","MUC16"
"19454","ZNF317"
"19455","OR7D2"
"19456","AC011451.1"
"19457","ZNF699"
"19458","ZNF559-ZNF177"
"19459","ZNF266"
"19460","ZNF560"
"19461","ZNF426"
"19462","ZNF426-DT"
"19463","ZNF121"
"19464","ZNF561"
"19465","ZNF562"
"19466","ZNF846"
"19467","AC008752.1"
"19468","FBXL12"
"19469","UBL5"
"19470","PIN1"
"19471","OLFM2"
"19472","COL5A3"
"19473","C19ORF66"
"19474","ANGPTL6"
"19475","P2RY11"
"19476","EIF3G"
"19477","DNMT1"
"19478","MRPL4"
"19479","AC011511.2"
"19480","ICAM1"
"19481","AC011511.5"
"19482","ICAM5"
"19483","ZGLP1"
"19484","AC011511.1"
"19485","RAVER1"
"19486","AC114271.1"
"19487","ICAM3"
"19488","TYK2"
"19489","CDC37"
"19490","PDE4A"
"19491","KEAP1"
"19492","ATG4D"
"19493","KRI1"
"19494","CDKN2D"
"19495","AP1M2"
"19496","SLC44A2"
"19497","ILF3-DT"
"19498","ILF3"
"19499","QTRT1"
"19500","DNM2"
"19501","TMED1"
"19502","C19ORF38"
"19503","CARM1"
"19504","YIPF2"
"19505","TIMM29"
"19506","SMARCA4"
"19507","AC011442.1"
"19508","LDLR"
"19509","SPC24"
"19510","KANK2"
"19511","DOCK6"
"19512","AC011472.1"
"19513","AC011472.4"
"19514","ANGPTL8"
"19515","TSPAN16"
"19516","RAB3D"
"19517","CCDC159"
"19518","PLPPR2"
"19519","AC024575.1"
"19520","SWSAP1"
"19521","EPOR"
"19522","RGL3"
"19523","CCDC151"
"19524","PRKCSH"
"19525","ELAVL3"
"19526","ECSIT"
"19527","CNN1"
"19528","ELOF1"
"19529","ZNF627"
"19530","AC008543.1"
"19531","ZNF823"
"19532","ZNF441"
"19533","ZNF491"
"19534","ZNF440"
"19535","ZNF439"
"19536","ZNF69"
"19537","AC008770.2"
"19538","ZNF763"
"19539","ZNF433"
"19540","ZNF844"
"19541","ZNF788P"
"19542","ZNF20"
"19543","ZNF136"
"19544","ZNF44"
"19545","ZNF563"
"19546","ZNF442"
"19547","AC008758.4"
"19548","AC008758.5"
"19549","AC008758.6"
"19550","AC008758.2"
"19551","AC008758.1"
"19552","AC010422.6"
"19553","AC010422.1"
"19554","ZNF490"
"19555","ZNF791"
"19556","AC010422.3"
"19557","MAN2B1"
"19558","WDR83"
"19559","DHPS"
"19560","AC010422.2"
"19561","FBXW9"
"19562","TNPO2"
"19563","TRIR"
"19564","ASNA1"
"19565","HOOK2"
"19566","JUNB"
"19567","AC018761.2"
"19568","THSD8"
"19569","RNASEH2A"
"19570","MAST1"
"19571","DNASE2"
"19572","GCDH"
"19573","SYCE2"
"19574","FARSA"
"19575","CALR"
"19576","AC092069.1"
"19577","RAD23A"
"19578","GADD45GIP1"
"19579","DAND5"
"19580","NFIX"
"19581","AC138474.1"
"19582","TRMT1"
"19583","NACC1"
"19584","STX10"
"19585","IER2"
"19586","CACNA1A"
"19587","CCDC130"
"19588","MRI1"
"19589","AC008686.1"
"19590","C19ORF53"
"19591","ZSWIM4"
"19592","AC020916.1"
"19593","NANOS3"
"19594","C19ORF57"
"19595","CC2D1A"
"19596","PODNL1"
"19597","DCAF15"
"19598","RFX1"
"19599","IL27RA"
"19600","PALM3"
"19601","MISP3"
"19602","SAMD1"
"19603","PRKACA"
"19604","ASF1B"
"19605","AC022098.1"
"19606","ADGRL1"
"19607","AC011509.2"
"19608","LINC01841"
"19609","ADGRE5"
"19610","AC008569.1"
"19611","DDX39A"
"19612","PKN1"
"19613","GIPC1"
"19614","DNAJB1"
"19615","TECR"
"19616","NDUFB7"
"19617","ADGRE3"
"19618","ZNF333"
"19619","ADGRE2"
"19620","OR7C1"
"19621","SLC1A6"
"19622","CCDC105"
"19623","ILVBL"
"19624","NOTCH3"
"19625","BRD4"
"19626","AKAP8"
"19627","AKAP8L"
"19628","WIZ"
"19629","PGLYRP2"
"19630","CYP4F22"
"19631","CYP4F3"
"19632","AC004597.1"
"19633","OR10H5"
"19634","CYP4F2"
"19635","TPM4"
"19636","RAB8A"
"19637","HSH2D"
"19638","FAM32A"
"19639","AC020911.1"
"19640","AP1M1"
"19641","AC020911.2"
"19642","KLF2"
"19643","AC020917.3"
"19644","EPS15L1"
"19645","AC020917.2"
"19646","AC008764.1"
"19647","C19ORF44"
"19648","AC008764.6"
"19649","AC008764.8"
"19650","AC008764.2"
"19651","AC024075.3"
"19652","TMEM38A"
"19653","NWD1"
"19654","SIN3B"
"19655","CPAMD8"
"19656","HAUS8"
"19657","AC020908.1"
"19658","MYO9B"
"19659","AC020913.1"
"19660","USE1"
"19661","OCEL1"
"19662","NR2F6"
"19663","USHBP1"
"19664","ANKLE1"
"19665","ABHD8"
"19666","MRPL34"
"19667","DDA1"
"19668","ANO8"
"19669","GTPBP3"
"19670","PLVAP"
"19671","MVB12A"
"19672","AC010319.4"
"19673","TMEM221"
"19674","SLC27A1"
"19675","AC010618.3"
"19676","PGLS"
"19677","FAM129C"
"19678","COLGALT1"
"19679","UNC13A"
"19680","MAP1S"
"19681","AC008761.1"
"19682","FCHO1"
"19683","B3GNT3"
"19684","INSL3"
"19685","JAK3"
"19686","RPL18A"
"19687","SLC5A5"
"19688","CCDC124"
"19689","KCNN1"
"19690","ARRDC2"
"19691","IL12RB1"
"19692","MAST3"
"19693","AC007192.2"
"19694","MPV17L2"
"19695","RAB3A"
"19696","AC005759.1"
"19697","AC008397.2"
"19698","IQCN"
"19699","JUND"
"19700","LSM4"
"19701","PGPEP1"
"19702","GDF15"
"19703","SSBP4"
"19704","ISYNA1"
"19705","ELL"
"19706","FKBP8"
"19707","AC005387.2"
"19708","KXD1"
"19709","AC005253.1"
"19710","UBA52"
"19711","CRLF1"
"19712","REX1BD"
"19713","TMEM59L"
"19714","KLHL26"
"19715","CRTC1"
"19716","COMP"
"19717","UPF1"
"19718","AC005197.1"
"19719","COPE"
"19720","DDX49"
"19721","SUGP2"
"19722","ARMC6"
"19723","SLC25A42"
"19724","TMEM161A"
"19725","BORCS8-MEF2B"
"19726","RFXANK"
"19727","NR2C2AP"
"19728","NCAN"
"19729","HAPLN4"
"19730","TM6SF2"
"19731","SUGP1"
"19732","MAU2"
"19733","GATAD2A"
"19734","NDUFA13"
"19735","YJEFN3"
"19736","CILP2"
"19737","PBX4"
"19738","LPAR2"
"19739","GMIP"
"19740","ATP13A1"
"19741","ZNF101"
"19742","ZNF14"
"19743","LINC00663"
"19744","AC011477.4"
"19745","ZNF506"
"19746","ZNF253"
"19747","ZNF93"
"19748","ZNF682"
"19749","ZNF90"
"19750","AC011447.3"
"19751","ZNF486"
"19752","AC008554.1"
"19753","ZNF737"
"19754","AC010636.2"
"19755","ZNF66"
"19756","ZNF85"
"19757","ZNF430"
"19758","ZNF714"
"19759","ZNF431"
"19760","ZNF708"
"19761","ZNF738"
"19762","ZNF493"
"19763","AC010615.4"
"19764","LINC00664"
"19765","ZNF429"
"19766","AC123912.1"
"19767","AC123912.4"
"19768","ZNF100"
"19769","AC092364.1"
"19770","ZNF43"
"19771","ZNF208"
"19772","ZNF257"
"19773","ZNF676"
"19774","ZNF729"
"19775","ZNF98"
"19776","ZNF492"
"19777","AC024563.1"
"19778","ZNF99"
"19779","ZNF723"
"19780","ZNF730"
"19781","ZNF724"
"19782","AC092329.3"
"19783","ZNF91"
"19784","AC010300.1"
"19785","ZNF675"
"19786","ZNF681"
"19787","AC139769.2"
"19788","ZNF726"
"19789","AC011503.1"
"19790","ZNF254"
"19791","AC073534.2"
"19792","ERVK-28"
"19793","LINC00662"
"19794","AC006504.5"
"19795","AC006504.2"
"19796","AC010511.1"
"19797","AC005580.1"
"19798","AC005381.1"
"19799","AC005394.1"
"19800","AC079466.2"
"19801","AC008991.1"
"19802","UQCRFS1"
"19803","AC007786.1"
"19804","AC011474.2"
"19805","VSTM2B"
"19806","POP4"
"19807","PLEKHF1"
"19808","C19ORF12"
"19809","CCNE1"
"19810","URI1"
"19811","ZNF536"
"19812","AC011507.1"
"19813","AC020912.1"
"19814","LINC01791"
"19815","TSHZ3"
"19816","AC025809.1"
"19817","AC008992.1"
"19818","LINC01837"
"19819","ZNF507"
"19820","AC007773.1"
"19821","DPY19L3"
"19822","PDCD5"
"19823","ANKRD27"
"19824","AC008736.1"
"19825","NUDT19"
"19826","TDRD12"
"19827","SLC7A9"
"19828","CEP89"
"19829","FAAP24"
"19830","RHPN2"
"19831","GPATCH1"
"19832","WDR88"
"19833","LRP3"
"19834","CEBPA"
"19835","CEBPA-DT"
"19836","AC008738.2"
"19837","CEBPG"
"19838","PEPD"
"19839","CHST8"
"19840","KCTD15"
"19841","LSM14A"
"19842","KIAA0355"
"19843","AC010504.1"
"19844","GPI"
"19845","PDCD2L"
"19846","AC008747.1"
"19847","UBA2"
"19848","WTIP"
"19849","SCGB1B2P"
"19850","SCGB2B2"
"19851","ZNF302"
"19852","AC020910.4"
"19853","ZNF181"
"19854","ZNF599"
"19855","AC008555.5"
"19856","ZNF30"
"19857","ZNF792"
"19858","GRAMD1A"
"19859","SCN1B"
"19860","HPN"
"19861","HPN-AS1"
"19862","FXYD3"
"19863","LGI4"
"19864","FXYD1"
"19865","FXYD7"
"19866","FXYD5"
"19867","LSR"
"19868","USF2"
"19869","HAMP"
"19870","MAG"
"19871","CD22"
"19872","KRTDAP"
"19873","DMKN"
"19874","GAPDHS"
"19875","TMEM147-AS1"
"19876","TMEM147"
"19877","ATP4A"
"19878","AD000090.1"
"19879","HAUS5"
"19880","RBM42"
"19881","COX6B1"
"19882","UPK1A"
"19883","ZBTB32"
"19884","KMT2B"
"19885","AD000671.3"
"19886","HSPB6"
"19887","PROSER3"
"19888","ARHGAP33"
"19889","NPHS1"
"19890","KIRREL2"
"19891","APLP1"
"19892","NFKBID"
"19893","LRFN3"
"19894","AF038458.3"
"19895","AF038458.2"
"19896","SDHAF1"
"19897","SYNE4"
"19898","ALKBH6"
"19899","AC002116.2"
"19900","CLIP3"
"19901","THAP8"
"19902","WDR62"
"19903","POLR2I"
"19904","TBCB"
"19905","CAPNS1"
"19906","COX7A1"
"19907","ZNF565"
"19908","ZNF146"
"19909","AC012617.1"
"19910","LINC00665"
"19911","ZFP14"
"19912","ZFP82"
"19913","ZNF566"
"19914","ZNF260"
"19915","AC092295.1"
"19916","ZNF529"
"19917","ZNF529-AS1"
"19918","ZNF382"
"19919","ZNF461"
"19920","AC074138.1"
"19921","LINC01534"
"19922","ZNF567"
"19923","ZNF850"
"19924","AC020928.2"
"19925","AC020928.1"
"19926","ZNF790"
"19927","ZNF345"
"19928","ZNF829"
"19929","ZNF568"
"19930","ZNF420"
"19931","AC010632.1"
"19932","AC012309.1"
"19933","ZNF585B"
"19934","ZNF383"
"19935","LINC01535"
"19936","AC016590.1"
"19937","HKR1"
"19938","ZNF527"
"19939","ZNF569"
"19940","ZNF570"
"19941","ZNF793-AS1"
"19942","ZNF793"
"19943","ZNF540"
"19944","ZNF571"
"19945","ZFP30"
"19946","AC093227.2"
"19947","ZNF607"
"19948","AC093227.1"
"19949","ZNF573"
"19950","WDR87"
"19951","SIPA1L3"
"19952","DPF1"
"19953","SPINT2"
"19954","PPP1R14A"
"19955","AC011479.1"
"19956","YIF1B"
"19957","KCNK6"
"19958","CATSPERG"
"19959","PSMD8"
"19960","SPRED3"
"19961","FAM98C"
"19962","RASGRP4"
"19963","RYR1"
"19964","MAP4K1"
"19965","AC008649.1"
"19966","EIF3K"
"19967","ACTN4"
"19968","AC008649.2"
"19969","CAPN12"
"19970","AC022144.1"
"19971","LGALS4"
"19972","ECH1"
"19973","HNRNPL"
"19974","RINL"
"19975","SIRT2"
"19976","NFKBIB"
"19977","CCER2"
"19978","SARS2"
"19979","AC011455.2"
"19980","MRPS12"
"19981","FBXO17"
"19982","FBXO27"
"19983","ACP7"
"19984","PAK4"
"19985","AC011443.1"
"19986","LRFN1"
"19987","GMFG"
"19988","SAMD4B"
"19989","PAF1"
"19990","MED29"
"19991","ZFP36"
"19992","PLEKHG2"
"19993","RPS16"
"19994","SUPT5H"
"19995","TIMM50"
"19996","DLL3"
"19997","SELENOV"
"19998","EID2B"
"19999","EID2"
"20000","CLC"
"20001","AC005393.1"
"20002","DYRK1B"
"20003","FBL"
"20004","FCGBP"
"20005","PSMC4"
"20006","ZNF546"
"20007","ZNF780B"
"20008","ZNF780A"
"20009","MAP3K10"
"20010","TTC9B"
"20011","CNTD2"
"20012","AKT2"
"20013","C19ORF47"
"20014","PLD3"
"20015","HIPK4"
"20016","PRX"
"20017","SERTAD1"
"20018","SERTAD3"
"20019","BLVRB"
"20020","SPTBN4"
"20021","SHKBP1"
"20022","LTBP4"
"20023","NUMBL"
"20024","COQ8B"
"20025","ITPKC"
"20026","C19ORF54"
"20027","SNRPA"
"20028","RAB4B-EGLN2"
"20029","AC008537.4"
"20030","AC008537.1"
"20031","AC008537.2"
"20032","CYP2S1"
"20033","AXL"
"20034","HNRNPUL1"
"20035","TGFB1"
"20036","CCDC97"
"20037","AC011462.1"
"20038","B9D2"
"20039","EXOSC5"
"20040","BCKDHA"
"20041","DMAC2"
"20042","CEACAM21"
"20043","AC243967.1"
"20044","AC243967.2"
"20045","RPS19"
"20046","ARHGEF1"
"20047","AC010616.1"
"20048","RABAC1"
"20049","AC010616.2"
"20050","GRIK5"
"20051","ZNF574"
"20052","POU2F2"
"20053","DEDD2"
"20054","ZNF526"
"20055","GSK3A"
"20056","CIC"
"20057","PAFAH1B3"
"20058","PRR19"
"20059","TMEM145"
"20060","MEGF8"
"20061","CNFN"
"20062","LIPE-AS1"
"20063","LIPE"
"20064","CXCL17"
"20065","CEACAM1"
"20066","PSG3"
"20067","PSG8"
"20068","PSG8-AS1"
"20069","PSG1"
"20070","PSG6"
"20071","AC004784.1"
"20072","PSG11"
"20073","PSG2"
"20074","PSG4"
"20075","PSG9"
"20076","TEX101"
"20077","PHLDB3"
"20078","ETHE1"
"20079","ZNF575"
"20080","XRCC1"
"20081","L34079.1"
"20082","PINLYP"
"20083","IRGQ"
"20084","SRRM5"
"20085","ZNF428"
"20086","CADM4"
"20087","PLAUR"
"20088","SMG9"
"20089","KCNN4"
"20090","AC115522.1"
"20091","LYPD5"
"20092","ZNF283"
"20093","ZNF404"
"20094","AC006213.2"
"20095","AC006213.3"
"20096","ZNF45"
"20097","ZNF221"
"20098","ZNF155"
"20099","ZNF230"
"20100","AC067968.1"
"20101","ZNF284"
"20102","ZNF224"
"20103","AC021092.1"
"20104","ZNF225"
"20105","ZNF234"
"20106","ZNF226"
"20107","ZNF227"
"20108","ZNF235"
"20109","ZNF233"
"20110","ZNF112"
"20111","AC245748.1"
"20112","ZNF229"
"20113","ZNF180"
"20114","IGSF23"
"20115","AC243964.2"
"20116","PVR"
"20117","CEACAM19"
"20118","BCL3"
"20119","CBLC"
"20120","BCAM"
"20121","NECTIN2"
"20122","AC011481.2"
"20123","TOMM40"
"20124","APOE"
"20125","APOC1"
"20126","AC011481.1"
"20127","CLPTM1"
"20128","RELB"
"20129","CLASRP"
"20130","ZNF296"
"20131","GEMIN7-AS1"
"20132","MARK4"
"20133","NKPD1"
"20134","TRAPPC6A"
"20135","EXOC3L2"
"20136","CKM"
"20137","KLC3"
"20138","ERCC2"
"20139","PPP1R13L"
"20140","CD3EAP"
"20141","ERCC1"
"20142","FOSB"
"20143","RTN2"
"20144","PPM1N"
"20145","VASP"
"20146","OPA3"
"20147","EML2"
"20148","GIPR"
"20149","SNRPD2"
"20150","QPCTL"
"20151","FBXO46"
"20152","BHMG1"
"20153","DMPK"
"20154","DMWD"
"20155","RSPH6A"
"20156","SYMPK"
"20157","AC092301.1"
"20158","IRF2BP1"
"20159","MYPOP"
"20160","NANOS2"
"20161","NOVA2"
"20162","CCDC61"
"20163","PGLYRP1"
"20164","AC007785.3"
"20165","IGFL4"
"20166","AC007785.1"
"20167","AC006262.2"
"20168","IGFL2-AS1"
"20169","HIF3A"
"20170","AC007193.2"
"20171","PPP5C"
"20172","AC007193.1"
"20173","PNMA8C"
"20174","PNMA8A"
"20175","PPP5D1"
"20176","CALM3"
"20177","AC093503.2"
"20178","PTGIR"
"20179","GNG8"
"20180","DACT3"
"20181","DACT3-AS1"
"20182","PRKD2"
"20183","STRN4"
"20184","FKRP"
"20185","AP2S1"
"20186","ARHGAP35"
"20187","NPAS1"
"20188","TMEM160"
"20189","ZC3H4"
"20190","SAE1"
"20191","BBC3"
"20192","CCDC9"
"20193","INAFM1"
"20194","C5AR1"
"20195","C5AR2"
"20196","DHX34"
"20197","MEIS3"
"20198","SLC8A2"
"20199","KPTN"
"20200","NAPA-AS1"
"20201","NAPA"
"20202","ZNF541"
"20203","AC010519.1"
"20204","AC010331.1"
"20205","BICRA-AS1"
"20206","EHD2"
"20207","NOP53"
"20208","NOP53-AS1"
"20209","SELENOW"
"20210","TPRX1"
"20211","CRX"
"20212","SULT2A1"
"20213","PLA2G4C"
"20214","LIG1"
"20215","AC011466.3"
"20216","ZSWIM9"
"20217","CARD8"
"20218","AC011466.1"
"20219","AC008392.1"
"20220","ZNF114"
"20221","CCDC114"
"20222","EMP3"
"20223","TMEM143"
"20224","SYNGR4"
"20225","KDELR1"
"20226","GRIN2D"
"20227","GRWD1"
"20228","KCNJ14"
"20229","AC008403.1"
"20230","CYTH2"
"20231","LMTK3"
"20232","AC008403.3"
"20233","SULT2B1"
"20234","FAM83E"
"20235","RPL18"
"20236","AC022154.1"
"20237","SPHK2"
"20238","DBP"
"20239","CA11"
"20240","NTN5"
"20241","FUT2"
"20242","MAMSTR"
"20243","RASIP1"
"20244","IZUMO1"
"20245","FUT1"
"20246","BCAT2"
"20247","HSD17B14"
"20248","PLEKHA4"
"20249","PPP1R15A"
"20250","TULP2"
"20251","NUCB1"
"20252","NUCB1-AS1"
"20253","DHDH"
"20254","BAX"
"20255","FTL"
"20256","GYS1"
"20257","RUVBL2"
"20258","SNRNP70"
"20259","LIN7B"
"20260","C19ORF73"
"20261","PPFIA3"
"20262","TRPM4"
"20263","SLC6A16"
"20264","AC011450.1"
"20265","AC010643.1"
"20266","CCDC155"
"20267","SLC17A7"
"20268","PIH1D1"
"20269","ALDH16A1"
"20270","AC010619.1"
"20271","RPL13A"
"20272","RPS11"
"20273","FCGRT"
"20274","RCN3"
"20275","NOSIP"
"20276","PRRG2"
"20277","PRR12"
"20278","RRAS"
"20279","SCAF1"
"20280","IRF3"
"20281","PRMT1"
"20282","ADM5"
"20283","CPT1C"
"20284","TSKS"
"20285","AP2A1"
"20286","FUZ"
"20287","MED25"
"20288","PTOV1-AS1"
"20289","PTOV1"
"20290","PNKP"
"20291","TBC1D17"
"20292","IL4I1"
"20293","AC011452.1"
"20294","ATF5"
"20295","VRK3"
"20296","ZNF473"
"20297","AC010624.3"
"20298","AC010624.2"
"20299","IZUMO2"
"20300","MYH14"
"20301","KCNC3"
"20302","NR1H2"
"20303","NAPSA"
"20304","POLD1"
"20305","MYBPC2"
"20306","FAM71E1"
"20307","EMC10"
"20308","AC020909.2"
"20309","JOSD2"
"20310","ASPDH"
"20311","LRRC4B"
"20312","SYT3"
"20313","C19ORF81"
"20314","SHANK1"
"20315","CLEC11A"
"20316","AC010325.1"
"20317","C19ORF48"
"20318","LINC01869"
"20319","KLK5"
"20320","AC011483.2"
"20321","KLK6"
"20322","KLK7"
"20323","KLK10"
"20324","KLK14"
"20325","CTU1"
"20326","AC063977.6"
"20327","IGLON5"
"20328","VSIG10L"
"20329","ETFB"
"20330","ZNF175"
"20331","SPACA6"
"20332","HAS1"
"20333","FPR1"
"20334","FPR2"
"20335","FPR3"
"20336","ZNF577"
"20337","ZNF649-AS1"
"20338","ZNF649"
"20339","ZNF613"
"20340","ZNF350-AS1"
"20341","ZNF350"
"20342","ZNF615"
"20343","ZNF614"
"20344","ZNF432"
"20345","ZNF616"
"20346","AC011468.3"
"20347","ZNF836"
"20348","AC010320.1"
"20349","PPP2R1A"
"20350","AC010320.2"
"20351","ZNF766"
"20352","AC010320.3"
"20353","ZNF480"
"20354","AC010320.4"
"20355","ZNF610"
"20356","ZNF880"
"20357","ZNF528"
"20358","ZNF534"
"20359","ZNF578"
"20360","ZNF808"
"20361","ZNF701"
"20362","ZNF83"
"20363","ZNF611"
"20364","ZNF600"
"20365","ZNF28"
"20366","ZNF320"
"20367","AC010487.3"
"20368","ZNF160"
"20369","ZNF415"
"20370","ZNF347"
"20371","ZNF665"
"20372","ZNF677"
"20373","AC092070.4"
"20374","ZNF845"
"20375","ZNF525"
"20376","ZNF765"
"20377","ZNF761"
"20378","ZNF813"
"20379","ZNF331"
"20380","NLRP12"
"20381","AC008440.1"
"20382","MYADM"
"20383","AC008440.2"
"20384","PRKCG"
"20385","CACNG7"
"20386","CACNG8"
"20387","CACNG6"
"20388","VSTM1"
"20389","OSCAR"
"20390","NDUFA3"
"20391","TFPT"
"20392","PRPF31"
"20393","CNOT3"
"20394","LENG1"
"20395","TMC4"
"20396","MBOAT7"
"20397","TSEN34"
"20398","RPS9"
"20399","LAIR1"
"20400","TTYH1"
"20401","AC245884.1"
"20402","AC245884.10"
"20403","AC245884.8"
"20404","LENG8-AS1"
"20405","LENG8"
"20406","LENG9"
"20407","CDC42EP5"
"20408","LAIR2"
"20409","LILRB4"
"20410","NLRP7"
"20411","NLRP2"
"20412","AC011476.3"
"20413","GP6"
"20414","RDH13"
"20415","EPS8L1"
"20416","PPP1R12C"
"20417","TNNT1"
"20418","DNAAF3"
"20419","AC010327.3"
"20420","SYT5"
"20421","PTPRH"
"20422","AC010327.4"
"20423","TMEM86B"
"20424","PPP6R1"
"20425","HSPBP1"
"20426","BRSK1"
"20427","TMEM150B"
"20428","KMT5C"
"20429","IL11"
"20430","TMEM238"
"20431","RPL28"
"20432","UBE2S"
"20433","SHISA7"
"20434","ISOC2"
"20435","ZNF628"
"20436","NAT14"
"20437","SSC5D"
"20438","ZNF579"
"20439","FIZ1"
"20440","ZNF524"
"20441","ZNF865"
"20442","ZNF784"
"20443","ZNF580"
"20444","CCDC106"
"20445","U2AF2"
"20446","AC008735.2"
"20447","EPN1"
"20448","NLRP9"
"20449","NLRP11"
"20450","NLRP8"
"20451","NLRP5"
"20452","ZNF787"
"20453","ZNF444"
"20454","GALP"
"20455","ZSCAN5A"
"20456","EDDM13"
"20457","AC006116.8"
"20458","ZNF582"
"20459","ZNF582-AS1"
"20460","ZNF583"
"20461","ZNF667"
"20462","ZNF667-AS1"
"20463","ZNF471"
"20464","AC005498.1"
"20465","ZFP28"
"20466","AC005498.3"
"20467","ZNF470"
"20468","ZNF71"
"20469","SMIM17"
"20470","ZNF835"
"20471","AC006115.1"
"20472","AC007228.2"
"20473","AC006115.3"
"20474","ZIM2-AS1"
"20475","ZIM2"
"20476","MIMT1"
"20477","DUXA"
"20478","ZNF264"
"20479","AURKC"
"20480","ZNF805"
"20481","AC005261.3"
"20482","ZNF460-AS1"
"20483","ZNF460"
"20484","AC005261.1"
"20485","ZNF543"
"20486","ZNF304"
"20487","AC003002.1"
"20488","AC003002.2"
"20489","ZNF749"
"20490","AC004076.1"
"20491","AC004076.2"
"20492","AC003005.2"
"20493","AC003005.1"
"20494","ZNF773"
"20495","ZNF549"
"20496","ZNF550"
"20497","ZNF416"
"20498","ZIK1"
"20499","ZNF530"
"20500","ZNF134"
"20501","AC003682.1"
"20502","ZNF211"
"20503","AC003006.1"
"20504","ZNF154"
"20505","ZNF671"
"20506","ZNF776"
"20507","ZNF586"
"20508","ZNF552"
"20509","AC010522.1"
"20510","ZNF814"
"20511","ZNF587"
"20512","AC010326.2"
"20513","ZNF418"
"20514","ZNF256"
"20515","C19ORF18"
"20516","ZNF606"
"20517","ZSCAN1"
"20518","ZNF135"
"20519","ZSCAN18"
"20520","ZNF329"
"20521","ZNF274"
"20522","AC020915.5"
"20523","AC020915.3"
"20524","ERVK3-1"
"20525","AC010642.2"
"20526","ZSCAN22"
"20527","A1BG"
"20528","A1BG-AS1"
"20529","ZNF497"
"20530","AC012313.6"
"20531","ZNF837"
"20532","RPS5"
"20533","ZNF584"
"20534","AC012313.1"
"20535","AC012313.5"
"20536","ZNF132"
"20537","AC012313.8"
"20538","ZNF324B"
"20539","ZNF324"
"20540","ZNF446"
"20541","SLC27A5"
"20542","ZBTB45"
"20543","TRIM28"
"20544","CHMP2A"
"20545","UBE2M"
"20546","MZF1-AS1"
"20547","MZF1"
"20548","RPS4Y1"
"20549","AC006157.1"
"20550","ZFY"
"20551","ZFY-AS1"
"20552","AC010737.1"
"20553","PCDH11Y"
"20554","TBL1Y"
"20555","TTTY15"
"20556","USP9Y"
"20557","DDX3Y"
"20558","UTY"
"20559","TMSB4Y"
"20560","NLGN4Y"
"20561","NLGN4Y-AS1"
"20562","AC022486.1"
"20563","HSFY2"
"20564","TTTY14"
"20565","AC010889.1"
"20566","KDM5D"
"20567","TTTY10"
"20568","EIF1AY"
"20569","TTTY4B"
"20570","LINC00266-4P"
"20571","AP000527.1"
"20572","GAB4"
"20573","AC006946.2"
"20574","AC006946.3"
"20575","IL17RA"
"20576","TMEM121B"
"20577","LINC01664"
"20578","HDHD5"
"20579","HDHD5-AS1"
"20580","ADA2"
"20581","CECR2"
"20582","SLC25A18"
"20583","ATP6V1E1"
"20584","BCL2L13"
"20585","BID"
