"","gene_names"
"1360","RAB21"
"1361","SLC4A4"
"1362","SMARCA2"
"1363","SESN1"
"1364","MID2"
"1365","COL5A3"
"1366","SRCAP"
"1367","PUM3"
"1368","CPB2"
"1369","KCNN2"
"1370","CNOT4"
"1371","PSEN1"
"1372","CPOX"
"1373","CLDND1"
"1374","MOK"
"1375","HSP90AA1"
"1376","RBL1"
"1377","DLGAP4"
"1378","IGSF9B"
"1379","NDC80"
"1380","AP4E1"
"1381","RSBN1"
"1382","MAGI3"
"1383","COL4A4"
"1384","TCF7"
"1385","OSTM1"
"1386","CDH7"
"1387","IMPG2"
"1388","PCNP"
"1389","EXD2"
"1390","ARG2"
"1391","MEF2C"
"1392","PTPRC"
"1393","CACNA1S"
"1394","PKP1"
"1395","UBA5"
"1396","STK17B"
"1397","CDC14B"
"1398","ZNF510"
"1399","LRP2"
"1400","ZNF506"
"1401","JMJD4"
"1402","DUSP12"
"1403","AACS"
"1404","DELE1"
"1405","SLC13A1"
"1406","CADPS2"
"1407","PCDHB4"
"1408","PCDHA6"
"1409","PCDHGA2"
"1410","IFT25"
"1411","PHLPP1"
"1412","ATP8B1"
"1413","IL12RB2"
"1414","SMARCD3"
"1415","WDR70"
"1416","FYB1"
"1417","MPP4"
"1418","STRADB"
"1419","BZW1"
"1420","C1QTNF3"
"1421","ME2"
"1422","C5ORF22"
"1423","CCNT2"
"1424","FAM135A"
"1425","COL19A1"
"1426","EPB41L3"
"1427","COBLL1"
"1428","DLG3"
"1429","KCNK2"
"1430","SERTAD4"
"1431","TRAF5"
"1432","MRPL22"
"1433","GEMIN5"
"1434","OPRK1"
"1435","NFE2L1"
"1436","SEMA5B"
"1437","GSK3B"
"1438","ITGB5"
"1439","ERC1"
"1440","XPO1"
"1441","RNF13"
"1442","TRPM3"
"1443","PALB2"
"1444","DOP1A"
"1445","LYRM2"
"1446","BCKDHB"
"1447","KAT6A"
"1448","TUT7"
"1449","ULK2"
"1450","GRHL2"
"1451","TNPO1"
"1452","PLOD1"
"1453","P2RX5"
"1454","ITGAE"
"1455","DIS3"
"1456","PIBF1"
"1457","TDRD3"
"1458","NUFIP1"
"1459","PDS5B"
"1460","OXCT1"
"1461","RRAGB"
"1462","CYLD"
"1463","SLC27A5"
"1464","ZNF324"
"1465","ZNF671"
"1466","ZNF416"
"1467","ZNF586"
"1468","ZNF446"
"1469","ZNF264"
"1470","RPS5"
"1471","FAT1"
"1472","YTHDC1"
"1473","CHMP2B"
"1474","SMAP2"
"1475","PPIE"
"1476","ZMPSTE24"
"1477","STARD7"
"1478","NOA1"
"1479","REST"
"1480","SSH1"
"1481","GSTP1"
"1482","APLP2"
"1483","FAM234B"
"1484","SLCO1A2"
"1485","WBP11"
"1486","EIF3I"
"1487","NKAIN1"
"1488","COL16A1"
"1489","TXLNA"
"1490","NCOA1"
"1491","AGBL5"
"1492","EFR3B"
"1493","KIF3C"
"1494","RAB10"
"1495","GCKR"
"1496","HADHA"
"1497","MAPRE3"
"1498","CAD"
"1499","CD59"
"1500","CD82"
"1501","BCORL1"
"1502","ATRX"
"1503","AK6"
"1504","MYNN"
"1505","MECOM"
"1506","SCAMP1"
"1507","PREP"
"1508","HACE1"
"1509","SEH1L"
"1510","WDR47"
"1511","WDFY1"
"1512","OVGP1"
"1513","SLC25A24"
"1514","MAP3K4"
"1515","PILRA"
"1516","ABCB1"
"1517","ZNF213"
"1518","AKR1B1"
"1519","CPNE3"
"1520","RRN3"
"1521","CTTN"
"1522","MTIF2"
"1523","DDHD2"
"1524","TTC39A"
"1525","EPS15"
"1526","ORC1"
"1527","MGST2"
"1528","CHERP"
"1529","ATG16L1"
"1530","USP40"
"1531","POMGNT1"
"1532","RAD54L"
"1533","MAST2"
"1534","DNAJA1"
"1535","B4GALT1"
"1536","CHMP5"
"1537","NFX1"
"1538","DIMT1"
"1539","IPO11"
"1540","FOLH1"
"1541","EIF2AK1"
"1542","EPDR1"
"1543","SNX10"
"1544","SEPHS1"
"1545","MRPL28"
"1546","HBQ1"
"1547","ITPKC"
"1548","FAT2"
"1549","RBM22"
"1550","TMED2"
"1551","ERO1B"
"1552","ZFAND6"
"1553","TXLNG"
"1554","PPEF1"
"1555","LAT2"
"1556","HUWE1"
"1557","ZW10"
"1558","ALG9"
"1559","NOX4"
"1560","ACOX3"
"1561","MTMR2"
"1562","PPP1R15A"
"1563","HSD17B14"
"1564","ACHE"
"1565","FTL"
"1566","SRRT"
"1567","BAX"
"1568","NLK"
"1569","PIGS"
"1570","ADAMTS2"
"1571","ATXN7L3"
"1572","PGS1"
"1573","PSMC5"
"1574","UIMC1"
"1575","MT3"
"1576","LPCAT2"
"1577","GNAO1"
"1578","OGFOD1"
"1579","SH3BP2"
"1580","NOP14"
"1581","ADD1"
"1582","L2HGDH"
"1583","TXNDC16"
"1584","RTRAF"
"1585","NID2"
"1586","GMCL1"
"1587","SF3B2"
"1588","KLHL42"
"1589","GNAS"
"1590","DNM1L"
"1591","PTHLH"
"1592","PHACTR3"
"1593","ERGIC2"
"1594","AURKA"
"1595","CASS4"
"1596","PIR"
"1597","AAMDC"
"1598","RFX2"
"1599","METTL2A"
"1600","SULT2B1"
"1601","ALG6"
"1602","CNOT3"
"1603","GP6"
"1604","PTPN4"
"1605","DDX18"
"1606","KHSRP"
"1607","GNA11"
"1608","ASAP3"
"1609","EDEM2"
"1610","DNMT3B"
"1611","TPX2"
"1612","PDRG1"
"1613","EPB41L1"
"1614","SLC15A1"
"1615","DOCK9"
"1616","ANKRD10"
"1617","TGDS"
"1618","DOCK3"
"1619","C3ORF18"
"1620","COQ9"
"1621","KIF9"
"1622","ARHGAP28"
"1623","CRLS1"
"1624","PPP1R13B"
"1625","ATRN"
"1626","SMOX"
"1627","SIGLEC1"
"1628","FKBP1A"
"1629","NSFL1C"
"1630","SLC4A11"
"1631","DNAAF9"
"1632","ZNF343"
"1633","EBF4"
"1634","MAVS"
"1635","LZTS3"
"1636","F11-ENSG00000088926"
"1637","XRN2"
"1638","KIZ"
"1639","DYNLL1"
"1640","TESC"
"1641","SNX5"
"1642","RPL6"
"1643","SIRPG"
"1644","MAPKAPK5"
"1645","P2RX7"
"1646","ESF1"
"1647","RBBP9"
"1648","ANAPC5"
"1649","SLC23A2"
"1650","SLC8B1"
"1651","TMEM230"
"1652","DZANK1"
"1653","KDM2B"
"1654","CFAP61"
"1655","TASP1"
"1656","OAS1"
"1657","GCN1"
"1658","RPLP0"
"1659","PXN"
"1660","SIRT4"
"1661","RPH3A"
"1662","KIF16B"
"1663","TRMT6"
"1664","CHGB"
"1665","PEBP1"
"1666","BRAP"
"1667","ERP29"
"1668","NOS1"
"1669","FUS"
"1670","IGBP1"
"1671","FXYD5"
"1672","ZNF302"
"1673","GRAMD1A"
"1674","HEPH"
"1675","CDIP1"
"1676","CMTM1"
"1677","KCNH4"
"1678","GANAB"
"1679","GMIP"
"1680","RBM41"
"1681","BIRC5"
"1682","MLF2"
"1683","OTUB2"
"1684","DDX24"
"1685","ZBTB25"
"1686","NECAP1"
"1687","ARHGAP4"
"1688","ANKRD24"
"1689","DHX32"
"1690","RCOR1"
"1691","GPATCH2L"
"1692","LTBP4"
"1693","BLVRB"
"1694","SLC9A1"
"1695","SPTLC1"
"1696","PAPOLA"
"1697","CCNK"
"1698","PCBP4"
"1699","YPEL3"
"1700","MRPS33"
"1701","NDUFB2"
"1702","NUDC"
"1703","MAEA"
"1704","ICAM1"
"1705","STRN4"
"1706","IRAK3"
"1707","MUL1"
"1708","TFAP4"
"1709","PDCD7"
"1710","SPG21"
"1711","DNAJB11"
"1712","P3H2"
"1713","THPO"
"1714","CHRD"
"1715","FLT3LG"
"1716","RAB11FIP3"
"1717","GNPTG"
"1718","ZNF268"
"1719","GOLGA3"
"1720","PABPC4"
"1721","CERS4"
"1722","MCOLN1"
"1723","USP48"
"1724","EFNB1"
"1725","PDPR"
"1726","AARS1"
"1727","GLG1"
"1728","KIF4A"
"1729","TNRC6A"
"1730","PLEKHG2"
"1731","DLL3"
"1732","NAT14"
"1733","PITPNM2"
"1734","EXOC1"
"1735","RBM27"
"1736","OSBPL8"
"1737","DTX2"
"1738","NLRC4"
"1739","PUS7"
"1740","LAMB4"
"1741","NRCAM"
"1742","LAMB1"
"1743","SLC26A4"
"1744","SLC26A3"
"1745","DLD"
"1746","WDR7"
"1747","TXNL1"
"1748","IL5RA"
"1749","ABCC6"
"1750","CMTM6"
"1751","ITGA6"
"1752","RAPGEF4"
"1753","MAP3K20"
"1754","SMPX"
"1755","FH"
"1756","SEL1L3"
"1757","TF"
"1758","CDV3"
"1759","MYO15A"
"1760","ALKBH5"
"1761","NLRP1"
"1762","PITPNM3"
"1763","SPAG7"
"1764","ORC6"
"1765","ZFHX4"
"1766","SLC17A6"
"1767","ZC3HC1"
"1768","ESR1"
"1769","RGS17"
"1770","ANGPT2"
"1771","TMEM101"
"1772","CD200"
"1773","CCDC80"
"1774","PSME1"
"1775","PPP2R3C"
"1776","HAUS4"
"1777","JPH4"
"1778","MYH7"
"1779","SLC7A8"
"1780","OSGEP"
"1781","SLC22A17"
"1782","RNF31"
"1783","SCFD1"
"1784","G2E3"
"1785","HECTD1"
"1786","HNRNPC"
"1787","RPGRIP1"
"1788","SUPT16H"
"1789","TOX4"
"1790","GEMIN2"
"1791","TGM1"
"1792","TINF2"
"1793","TBL1Y"
"1794","SEMA6A"
"1795","TRPM7"
"1796","TYRO3"
"1797","WDR76"
"1798","CAPN3"
"1799","SNAP23"
"1800","TBX15"
"1801","PHGDH"
"1802","COL9A3"
"1803","EZR"
"1804","MYL6"
"1805","AGO1"
"1806","CLSPN"
"1807","RFFL"
"1808","UNC13D"
"1809","MFSD11"
"1810","DPYSL2"
"1811","TGFB2"
"1812","GPATCH2"
"1813","NUP50"
"1814","COMT"
"1815","ADA2"
"1816","ECHDC1"
"1817","LRRFIP2"
"1818","SEC22C"
"1819","XYLB"
"1820","HDAC6"
"1821","CDC6"
"1822","UPRT"
"1823","CDC23"
"1824","AAAS"
"1825","CBX5"
"1826","SUCO"
"1827","MSH2"
"1828","MAP3K1"
"1829","DHPS"
"1830","HOOK2"
"1831","NXPE1"
"1832","ARCN1"
"1833","EPB41L4B"
"1834","TMEM38B"
"1835","PSMD5"
"1836","PTGS1"
"1837","NUP188"
"1838","CRAT"
"1839","SH2D3C"
"1840","NANS"
"1841","TBC1D2"
"1842","WHRN"
"1843","PDE6C"
"1844","CWF19L1"
"1845","SEMA4G"
"1846","BTAF1"
"1847","IKZF5"
"1848","BLNK"
"1849","TLL2"
"1850","CYP26A1"
"1851","TDRD1"
"1852","SORBS1"
"1853","CRTAC1"
"1854","IL11"
"1855","MYO3A"
"1856","WAC"
"1857","CREM"
"1858","NUBP2"
"1859","SMIM24"
"1860","HIVEP1"
"1861","FKBP5"
"1862","SRPK1"
"1863","BRPF3"
"1864","MRPS18A"
"1865","PGC"
"1866","TMEM14A"
"1867","EFHC1"
"1868","HSP90AB1"
"1869","CDC5L"
"1870","ITPR3"
"1871","ZNF184"
"1872","DSP"
"1873","SIRT1"
"1874","HNRNPH3"
"1875","IFT74"
"1876","JAK2"
"1877","IL12RB1"
"1878","ABL1"
"1879","ACOT7"
"1880","SH3GLB1"
"1881","CDC7"
"1882","SYDE2"
"1883","PCSK5"
"1884","SCD"
"1885","TMED1"
"1886","ABLIM1"
"1887","ERMP1"
"1888","RAB18"
"1889","NRP1"
"1890","PRTFDC1"
"1891","PALMD"
"1892","TSPAN15"
"1893","MACROH2A2"
"1894","WASHC2A"
"1895","MAST3"
"1896","MZF1"
"1897","OCEL1"
"1898","MYO9B"
"1899","KCNK6"
"1900","CATSPERG"
"1901","PSMD8"
"1902","FBXL19"
"1903","STX1B"
"1904","SETD1A"
"1905","BCL7C"
"1906","EFNA2"
"1907","CIRBP"
"1908","ATP5F1D"
"1909","CBARP"
"1910","PCDH11Y"
"1911","PRKY"
"1912","IGFALS"
"1913","HNRNPM"
"1914","MARCHF2"
"1915","NDUFB7"
"1916","TECR"
"1917","TIMM13"
"1918","CDC34"
"1919","MTAP"
"1920","CEP170B"
"1921","POLR2E"
"1922","POLRMT"
"1923","HCN2"
"1924","IZUMO4"
"1925","RASSF7"
"1926","GADD45B"
"1927","PALM"
"1928","MADCAM1"
"1929","MKNK2"
"1930","ARVCF"
"1931","TRMT2A"
"1932","RANBP1"
"1933","ZDHHC8"
"1934","KLHL22"
"1935","MED15"
"1936","SERPIND1"
"1937","SNAP29"
"1938","CRKL"
"1939","LZTR1"
"1940","MMP11"
"1941","CECR2"
"1942","SMARCB1"
"1943","P2RX6"
"1944","DERL3"
"1945","SLC7A4"
"1946","BCL2L13"
"1947","DDTL"
"1948","DDT"
"1949","CABIN1"
"1950","TBC1D10A"
"1951","SF3A1"
"1952","GGT5"
"1953","RNF215"
"1954","SEC14L2"
"1955","SPECC1L"
"1956","PPIL2"
"1957","UPB1"
"1958","YPEL1"
"1959","SNRPD3"
"1960","PES1"
"1961","MAPK1"
"1962","PPM1F"
"1963","SLC35E4"
"1964","TOP3B"
"1965","CRYBB3"
"1966","CYTH4"
"1967","ESS2"
"1968","LRP5L"
"1969","SLC25A1"
"1970","GRK3"
"1971","GGA1"
"1972","HIRA"
"1973","SH3BP1"
"1974","SEZ6L"
"1975","LGALS1"
"1976","HPS4"
"1977","PIK3IP1"
"1978","SRRD"
"1979","PATZ1"
"1980","TRIOBP"
"1981","TFIP11"
"1982","GCAT"
"1983","GGTLC2"
"1984","CRYBB1"
"1985","ANKRD54"
"1986","EIF3L"
"1987","SNU13"
"1988","MICALL1"
"1989","POLR2F"
"1990","SOX10"
"1991","CCDC134"
"1992","DEPDC5"
"1993","PICK1"
"1994","TTC28"
"1995","SLC16A8"
"1996","CENPM"
"1997","SEPTIN3"
"1998","SLC5A1"
"1999","SLC5A4"
"2000","KDELR3"
"2001","CYP2D6"
"2002","DDX17"
"2003","DMC1"
"2004","TCF20"
"2005","HSCB"
"2006","CBY1"
"2007","TOMM22"
"2008","RSPH14"
"2009","XBP1"
"2010","RTCB"
"2011","JOSD1"
"2012","FBXO7"
"2013","GTPBP1"
"2014","POLDIP3"
"2015","RAB36"
"2016","TIMP3"
"2017","PPP6R2"
"2018","SBF1"
"2019","SUN2"
"2020","CYB5R3"
"2021","DNAL4"
"2022","LMF2"
"2023","RHBDD3"
"2024","PACSIN2"
"2025","TTLL1"
"2026","RASL10A"
"2027","AP1B1"
"2028","HMGXB4"
"2029","TOM1"
"2030","NEFH"
"2031","CHKB"
"2032","BIK"
"2033","HMOX1"
"2034","MCAT"
"2035","THOC5"
"2036","APOBEC3H"
"2037","ARSA"
"2038","TSPO"
"2039","RASD2"
"2040","TTLL12"
"2041","CBX7"
"2042","PDGFB"
"2043","CABP7"
"2044","RPL3"
"2045","ZMAT5"
"2046","RBFOX2"
"2047","SYNGR1"
"2048","TAB1"
"2049","ASCC2"
"2050","MTMR3"
"2051","MIEF1"
"2052","PNPLA5"
"2053","APOL1"
"2054","PNPLA3"
"2055","MYH9"
"2056","CACNA1I"
"2057","SAMM50"
"2058","TXN2"
"2059","FOXRED2"
"2060","GRAP2"
"2061","EIF3D"
"2062","TNRC6B"
"2063","SGSM3"
"2064","IFT27"
"2065","KIAA0930"
"2066","SLC25A17"
"2067","FAM118A"
"2068","KCTD17"
"2069","ST13"
"2070","RBX1"
"2071","EP300"
"2072","L3MBTL2"
"2073","CHADL"
"2074","RANGAP1"
"2075","ZC3H7B"
"2076","PHF5A"
"2077","ACO2"
"2078","POLR3H"
"2079","TRMU"
"2080","PMM1"
"2081","DESI1"
"2082","CERK"
"2083","BRD1"
"2084","ZBED4"
"2085","MLC1"
"2086","HDAC10"
"2087","KCNK10"
"2088","ABHD4"
"2089","KHNYN"
"2090","FKBP3"
"2091","SDR39U1"
"2092","RBM23"
"2093","PRMT5"
"2094","COCH"
"2095","AP4S1"
"2096","POLE2"
"2097","VCPKMT"
"2098","SOS2"
"2099","CDKL1"
"2100","NIN"
"2101","PYGL"
"2102","TRIM9"
"2103","PSMC6"
"2104","GNPNAT1"
"2105","DDHD1"
"2106","CDKN3"
"2107","CNIH1"
"2108","CGRRF1"
"2109","ATP6V1D"
"2110","CCDC198"
"2111","PIGH"
"2112","PSMA3"
"2113","VTI1B"
"2114","TIMM9"
"2115","GSTZ1"
"2116","KIAA0586"
"2117","TMED8"
"2118","SAMD15"
"2119","AHSA1"
"2120","DAAM1"
"2121","ISM2"
"2122","SPTLC2"
"2123","RIN3"
"2124","LGMN"
"2125","ALKBH1"
"2126","SNW1"
"2127","CHGA"
"2128","ITPK1"
"2129","DHRS7"
"2130","PPM1A"
"2131","SIX4"
"2132","GALNT16"
"2133","ASB2"
"2134","CEP128"
"2135","ERH"
"2136","HIF1A"
"2137","SUSD6"
"2138","SRSF5"
"2139","SLC10A1"
"2140","EIF5"
"2141","SLC8A3"
"2142","DICER1"
"2143","ZFYVE21"
"2144","MTHFD1"
"2145","ZC3H14"
"2146","TELO2"
"2147","PCNX1"
"2148","BDKRB1"
"2149","GSKIP"
"2150","VRK1"
"2151","PSMC1"
"2152","PAPLN"
"2153","RPS6KA5"
"2154","PPP4R3A"
"2155","C14ORF93"
"2156","PSMB5"
"2157","YY1"
"2158","ACIN1"
"2159","CCNB1IP1"
"2160","TRIP11"
"2161","APEX1"
"2162","PABPN1"
"2163","ARHGAP5"
"2164","CINP"
"2165","SRP54"
"2166","CPNE6"
"2167","CHD8"
"2168","PCK2"
"2169","PRORP"
"2170","DCAF11"
"2171","PSMA6"
"2172","NFKBIA"
"2173","EMC9"
"2174","PSME2"
"2175","BRMS1L"
"2176","REC8"
"2177","TM9SF1"
"2178","SEC23A"
"2179","GMPR2"
"2180","PNN"
"2181","RABGGTA"
"2182","PLTP"
"2183","PCIF1"
"2184","GSS"
"2185","TRPC4AP"
"2186","PYGB"
"2187","ABHD12"
"2188","PROCR"
"2189","GINS1"
"2190","NINL"
"2191","CD40"
"2192","UQCC1"
"2193","ZMYND8"
"2194","SGK2"
"2195","IFT52"
"2196","MYBL2"
"2197","HNF4A"
"2198","NDRG3"
"2199","SLA2"
"2200","RAB5IF"
"2201","NFATC2"
"2202","RIMS4"
"2203","PABPC1L"
"2204","STK4"
"2205","SALL4"
"2206","ADNP"
"2207","PFDN4"
"2208","DOK5"
"2209","CSTF1"
"2210","BMP7"
"2211","RAE1"
"2212","TPD52L2"
"2213","DNAJC5"
"2214","NELFCD"
"2215","CTSZ"
"2216","PRPF6"
"2217","PRELID3B"
"2218","HRH3"
"2219","MTG2"
"2220","PSMA7"
"2221","SLCO4A1"
"2222","NTSR1"
"2223","MRGBP"
"2224","TCFL5"
"2225","DIDO1"
"2226","GID8"
"2227","SLC17A9"
"2228","NKAIN4"
"2229","ARFGAP1"
"2230","COL20A1"
"2231","CHRNA4"
"2232","EEF1A2"
"2233","PTK6"
"2234","GMEB2"
"2235","ADISSP"
"2236","SPEF1"
"2237","CDC25B"
"2238","ISM1"
"2239","RNF24"
"2240","ARFRP1"
"2241","NDUFAF5"
"2242","SEL1L2"
"2243","TRIB3"
"2244","RASSF2"
"2245","CSNK2A1"
"2246","ANGPT4"
"2247","RSPO4"
"2248","CDS2"
"2249","PROKR2"
"2250","HM13"
"2251","SNPH"
"2252","SIRPB1"
"2253","SEC23B"
"2254","FERMT1"
"2255","PDYN"
"2256","CCM2L"
"2257","PLCB4"
"2258","MYL9"
"2259","HCK"
"2260","TM9SF4"
"2261","CRNKL1"
"2262","POFUT1"
"2263","SAMHD1"
"2264","PAK5"
"2265","KIF3B"
"2266","MROH8"
"2267","NOP56"
"2268","MANBAL"
"2269","IDH3B"
"2270","MAPRE1"
"2271","JAG1"
"2272","CDK5RAP1"
"2273","SNTA1"
"2274","TTI1"
"2275","E2F1"
"2276","RPRD1B"
"2277","PXMP4"
"2278","CHMP4B"
"2279","CST3"
"2280","ASIP"
"2281","ACTR5"
"2282","WFDC2"
"2283","AHCY"
"2284","PPP1R16B"
"2285","FAM83D"
"2286","DHX35"
"2287","DNTTIP1"
"2288","MAP1LC3A"
"2289","SYNDIG1"
"2290","PIGU"
"2291","TNNC2"
"2292","ACOT8"
"2293","APMAP"
"2294","CELF4"
"2295","ZNF516"
"2296","CDH20"
"2297","ADNP2"
"2298","RBFA"
"2299","USP14"
"2300","VAPA"
"2301","METTL4"
"2302","LPIN2"
"2303","SMCHD1"
"2304","MYOM1"
"2305","MYL12A"
"2306","CEP76"
"2307","ST8SIA5"
"2308","CEP192"
"2309","RNMT"
"2310","SMAD7"
"2311","LIPG"
"2312","LAMA1"
"2313","RNF125"
"2314","ANKRD12"
"2315","NOL4"
"2316","POLI"
"2317","MIB1"
"2318","RBBP8"
"2319","RIOK3"
"2320","CSTF2"
"2321","MXRA5"
"2322","VSIG1"
"2323","PSMD10"
"2324","ATG4A"
"2325","STS"
"2326","TBL1X"
"2327","GPR143"
"2328","PGRMC1"
"2329","POLA1"
"2330","MID1"
"2331","NKAP"
"2332","RHOXF1"
"2333","NXT2"
"2334","ALG13"
"2335","PRPS2"
"2336","MOSPD1"
"2337","AMMECR1"
"2338","CHRDL1"
"2339","WDR13"
"2340","SUV39H1"
"2341","SRPX"
"2342","GLRA2"
"2343","XIAP"
"2344","STAG2"
"2345","ATP11C"
"2346","MCF2"
"2347","ABCD1"
"2348","CCDC22"
"2349","CACNA1F"
"2350","SYP"
"2351","PLP2"
"2352","BMX"
"2353","PLS3"
"2354","NAA10"
"2355","SMARCA1"
"2356","MTMR8"
"2357","ZC3H12B"
"2358","RBBP7"
"2359","KCND1"
"2360","SLC25A14"
"2361","FMR1"
"2362","PIM2"
"2363","SCML2"
"2364","SLC35A2"
"2365","PQBP1"
"2366","PCSK1N"
"2367","EMD"
"2368","TAFAZZIN"
"2369","RAB40AL"
"2370","PGK1"
"2371","MAGT1"
"2372","SMS"
"2373","PHEX"
"2374","UBL4A"
"2375","CD99L2"
"2376","EEA1"
"2377","RP2"
"2378","JADE3"
"2379","CDK16"
"2380","USP11"
"2381","PCYT1B"
"2382","HTATSF1"
"2383","TIMP1"
"2384","KLHL4"
"2385","GABRE"
"2386","PCDH11X"
"2387","FGD1"
"2388","PIN4"
"2389","PORCN"
"2390","MAGED2"
"2391","RBM3"
"2392","KLF8"
"2393","SYTL4"
"2394","ZDHHC15"
"2395","CENPI"
"2396","DRP2"
"2397","TAF7L"
"2398","PBDC1"
"2399","GLA"
"2400","ARMCX3"
"2401","BEX4"
"2402","RUBCNL"
"2403","NALCN"
"2404","FGF14"
"2405","HTR2A"
"2406","NDFIP2"
"2407","TNFSF13B"
"2408","FNDC3A"
"2409","CDADC1"
"2410","CAB39L"
"2411","KLF5"
"2412","STK24"
"2413","DNAJC3"
"2414","UGGT2"
"2415","ARHGEF7"
"2416","FGF9"
"2417","SGCG"
"2418","PARP4"
"2419","SUPT20H"
"2420","MRPS31"
"2421","SLC25A15"
"2422","KPNA3"
"2423","FLT1"
"2424","RGCC"
"2425","VWA8"
"2426","DGKH"
"2427","KATNAL1"
"2428","INTS6"
"2429","DHRS12"
"2430","TSC22D1"
"2431","CLN5"
"2432","OLFM4"
"2433","MGRN1"
"2434","ZNF629"
"2435","TRADD"
"2436","HSF4"
"2437","CORO1A"
"2438","MAPK3"
"2439","GDPD3"
"2440","ELMO3"
"2441","PHKB"
"2442","LYRM1"
"2443","NUTF2"
"2444","NUP93"
"2445","CENPT"
"2446","TSNAXIP1"
"2447","NFAT5"
"2448","LONP2"
"2449","N4BP1"
"2450","CBLN1"
"2451","ARL2BP"
"2452","PLLP"
"2453","ZNF423"
"2454","DHODH"
"2455","CTCF"
"2456","ACD"
"2457","POLR2C"
"2458","PARD6A"
"2459","ZNF821"
"2460","MMP15"
"2461","USB1"
"2462","CYB5B"
"2463","CCDC113"
"2464","PRSS54"
"2465","NME3"
"2466","NDRG4"
"2467","PSMD7"
"2468","SETD6"
"2469","SLC38A7"
"2470","VAC14"
"2471","HAS3"
"2472","TANGO6"
"2473","COG4"
"2474","SMPD3"
"2475","SLC7A6OS"
"2476","SLC7A6"
"2477","PLA2G15"
"2478","FA2H"
"2479","WDR59"
"2480","MON1B"
"2481","CMC2"
"2482","AXIN1"
"2483","HCFC1R1"
"2484","NPRL3"
"2485","MLYCD"
"2486","MPG"
"2487","NECAB2"
"2488","HSDL1"
"2489","TAF1C"
"2490","NAGPA"
"2491","WFDC1"
"2492","SEC14L5"
"2493","COTL1"
"2494","USP10"
"2495","CRISPLD2"
"2496","TSC2"
"2497","ZNF500"
"2498","NME4"
"2499","ABCC1"
"2500","NOMO3"
"2501","LMF1"
"2502","CIAO3"
"2503","MTHFSD"
"2504","CLCN7"
"2505","HAGHL"
"2506","ANTKMT"
"2507","SLC7A5"
"2508","METRN"
"2509","FBXO31"
"2510","STUB1"
"2511","RHBDL1"
"2512","NUBP1"
"2513","UBE2I"
"2514","MEFV"
"2515","CRYM"
"2516","EEF2K"
"2517","CAPN15"
"2518","PIEZO1"
"2519","GSPT1"
"2520","ZNF174"
"2521","CLUAP1"
"2522","UBFD1"
"2523","EARS2"
"2524","ELOB"
"2525","GGA2"
"2526","AQP8"
"2527","CPPED1"
"2528","USP31"
"2529","HMOX2"
"2530","DNAJA3"
"2531","BFAR"
"2532","TOX3"
"2533","RBL2"
"2534","QPRT"
"2535","XYLT1"
"2536","RPGRIP1L"
"2537","MAZ"
"2538","STX4"
"2539","CDIPT"
"2540","BCKDK"
"2541","KAT8"
"2542","NOMO1"
"2543","IL21R"
"2544","SYT17"
"2545","TMC5"
"2546","CCP110"
"2547","VPS35L"
"2548","RNF40"
"2549","KNOP1"
"2550","AQP9"
"2551","AAGAB"
"2552","IQCH"
"2553","LACTB"
"2554","CORO2B"
"2555","CSK"
"2556","HERC1"
"2557","TRIP4"
"2558","MTFMT"
"2559","AP3B2"
"2560","ACSBG1"
"2561","IGDCC4"
"2562","RAB11A"
"2563","CTSH"
"2564","TTC23"
"2565","CD276"
"2566","FAH"
"2567","CEMIP"
"2568","RPAP1"
"2569","HOMER2"
"2570","EHD4"
"2571","TMEM87A"
"2572","ZNF106"
"2573","CEP152"
"2574","ATP8B4"
"2575","OCA2"
"2576","DTWD1"
"2577","ENTREP2"
"2578","GABPB1"
"2579","TJP1"
"2580","BMF"
"2581","DMXL2"
"2582","SCG3"
"2583","DNAJC17"
"2584","EIF3J"
"2585","SPG11"
"2586","RHOV"
"2587","VPS18"
"2588","OIP5"
"2589","SLC30A4"
"2590","BLOC1S6"
"2591","MYEF2"
"2592","SGK3"
"2593","PDGFRL"
"2594","CSPP1"
"2595","ZDHHC2"
"2596","BRF2"
"2597","TRIM35"
"2598","ZFAND1"
"2599","RP1"
"2600","CA2"
"2601","FZD3"
"2602","INTS9"
"2603","RIPK2"
"2604","EYA1"
"2605","NBN"
"2606","TRPA1"
"2607","CPQ"
"2608","DECR1"
"2609","CALB1"
"2610","BPNT2"
"2611","SFRP1"
"2612","LAPTM4B"
"2613","UBE2W"
"2614","POP1"
"2615","NIPAL2"
"2616","IKBKB"
"2617","PLAT"
"2618","JPH1"
"2619","STK3"
"2620","GDAP1"
"2621","RAB2A"
"2622","EIF3E"
"2623","EMC2"
"2624","ESRP1"
"2625","CCN4"
"2626","NDRG1"
"2627","ZC2HC1A"
"2628","IL7"
"2629","STMN2"
"2630","ARMC1"
"2631","TRPS1"
"2632","SPAG1"
"2633","CHRAC1"
"2634","NCALD"
"2635","SNX16"
"2636","GML"
"2637","UBR5"
"2638","GFUS"
"2639","PYCR3"
"2640","EEF1D"
"2641","ANXA13"
"2642","SQLE"
"2643","SH2D4A"
"2644","INTS10"
"2645","ERI1"
"2646","SLC39A14"
"2647","MTMR9"
"2648","LEPROTL1"
"2649","DCTN6"
